team_name,group,squad_number,position,player_name,date_of_birth,age,caps,international_goals,club,club_country,is_wc2026,data_source
Switzerland,Group B,5.0,DEF,Manuel Akanji,1995-07-19,30.0,81.0,4.0,Inter Milan,Italian Football Federation,True,wikipedia_2026
Switzerland,Group B,6.0,MID,Denis Zakaria,1996-11-20,29.0,65.0,3.0,Monaco,French Football Federation,True,wikipedia_2026
Switzerland,Group B,7.0,FWD,Breel Embolo,1997-02-14,29.0,86.0,24.0,Rennes,French Football Federation,True,wikipedia_2026
Switzerland,Group B,8.0,MID,Remo Freuler,1992-04-15,34.0,88.0,11.0,Bologna,Italian Football Federation,True,wikipedia_2026
Switzerland,Group B,9.0,MID,Johan Manzambi,2005-10-14,20.0,12.0,3.0,SC Freiburg,German Football Association,True,wikipedia_2026
Switzerland,Group B,10.0,MID,Granit Xhaka ( captain ),1992-09-27,33.0,146.0,17.0,Sunderland,The Football Association,True,wikipedia_2026
Switzerland,Group B,11.0,FWD,Dan Ndoye,2000-10-25,25.0,31.0,8.0,Nottingham Forest,The Football Association,True,wikipedia_2026
Switzerland,Group B,12.0,GK,Yvon Mvogo,1994-06-06,32.0,13.0,0.0,Lorient,French Football Federation,True,wikipedia_2026
Switzerland,Group B,13.0,DEF,Ricardo Rodriguez,1992-08-25,33.0,138.0,9.0,Real Betis,Royal Spanish Football Federation,True,wikipedia_2026
Switzerland,Group B,14.0,MID,Ardon Jashari,2002-07-30,23.0,8.0,0.0,Milan,Italian Football Federation,True,wikipedia_2026
Switzerland,Group B,15.0,MID,Djibril Sow,1997-02-06,29.0,52.0,0.0,Sevilla,Royal Spanish Football Federation,True,wikipedia_2026
Switzerland,Group B,16.0,FWD,Christian Fassnacht,1993-11-11,32.0,23.0,5.0,Young Boys,Swiss Football Association,True,wikipedia_2026
Switzerland,Group B,17.0,FWD,Rubén Vargas,1998-08-05,27.0,61.0,11.0,Sevilla,Royal Spanish Football Federation,True,wikipedia_2026
Switzerland,Group B,18.0,DEF,Eray Cömert,1998-02-04,28.0,22.0,0.0,Valencia,Royal Spanish Football Federation,True,wikipedia_2026
Switzerland,Group B,19.0,FWD,Noah Okafor,2000-05-24,26.0,25.0,2.0,Leeds United,The Football Association,True,wikipedia_2026
Switzerland,Group B,20.0,MID,Michel Aebischer,1997-01-06,29.0,40.0,2.0,Pisa,Italian Football Federation,True,wikipedia_2026
Switzerland,Group B,21.0,GK,Marvin Keller,2002-07-03,23.0,1.0,0.0,Young Boys,Swiss Football Association,True,wikipedia_2026
Switzerland,Group B,22.0,MID,Fabian Rieder,2002-02-16,24.0,28.0,1.0,FC Augsburg,German Football Association,True,wikipedia_2026
Switzerland,Group B,23.0,FWD,Zeki Amdouni,2000-12-04,25.0,29.0,11.0,Burnley,The Football Association,True,wikipedia_2026
Switzerland,Group B,24.0,DEF,Aurèle Amenda,2003-07-31,22.0,7.0,0.0,Eintracht Frankfurt,German Football Association,True,wikipedia_2026
Switzerland,Group B,25.0,DEF,Luca Jaquez,2003-06-02,23.0,3.0,0.0,VfB Stuttgart,German Football Association,True,wikipedia_2026
Switzerland,Group B,26.0,FWD,Cedric Itten,1996-12-27,29.0,15.0,5.0,Fortuna Düsseldorf,German Football Association,True,wikipedia_2026
Brazil,Group C,1.0,GK,Alisson,1992-10-02,33.0,78.0,0.0,Liverpool,The Football Association,True,wikipedia_2026
Brazil,Group C,2.0,MID,Éderson Silva,1999-07-07,26.0,3.0,0.0,Atalanta,Italian Football Federation,True,wikipedia_2026
Brazil,Group C,3.0,DEF,Gabriel Magalhães,1997-12-19,28.0,17.0,1.0,Arsenal,The Football Association,True,wikipedia_2026
Brazil,Group C,4.0,DEF,Marquinhos ( captain ),1994-05-14,32.0,105.0,7.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
Brazil,Group C,5.0,MID,Casemiro,1992-02-23,34.0,86.0,9.0,Manchester United,The Football Association,True,wikipedia_2026
Brazil,Group C,6.0,DEF,Alex Sandro,1991-01-26,35.0,45.0,2.0,Flamengo,Brazilian Football Confederation,True,wikipedia_2026
Brazil,Group C,7.0,FWD,Vinícius Júnior,2000-07-12,25.0,49.0,9.0,Real Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Brazil,Group C,8.0,MID,Bruno Guimarães,1997-11-16,28.0,43.0,3.0,Newcastle United,The Football Association,True,wikipedia_2026
Brazil,Group C,9.0,FWD,Matheus Cunha,1999-05-27,27.0,23.0,1.0,Manchester United,The Football Association,True,wikipedia_2026
Brazil,Group C,10.0,FWD,Neymar,1992-02-05,34.0,128.0,79.0,Santos,Brazilian Football Confederation,True,wikipedia_2026
Brazil,Group C,11.0,FWD,Raphinha,1996-12-14,29.0,39.0,11.0,Barcelona,Royal Spanish Football Federation,True,wikipedia_2026
Brazil,Group C,12.0,GK,Weverton,1987-12-13,38.0,11.0,0.0,Grêmio,Brazilian Football Confederation,True,wikipedia_2026
Brazil,Group C,13.0,DEF,Danilo Luiz,1991-07-15,34.0,70.0,1.0,Flamengo,Brazilian Football Confederation,True,wikipedia_2026
Brazil,Group C,14.0,DEF,Bremer,1997-03-18,29.0,8.0,1.0,Juventus,Italian Football Federation,True,wikipedia_2026
Brazil,Group C,15.0,DEF,Léo Pereira,1996-01-31,30.0,4.0,0.0,Flamengo,Brazilian Football Confederation,True,wikipedia_2026
Brazil,Group C,16.0,DEF,Douglas Santos,1994-03-22,32.0,7.0,0.0,Zenit Saint Petersburg,Russian Football Union,True,wikipedia_2026
Brazil,Group C,17.0,MID,Fabinho,1993-10-23,32.0,33.0,0.0,Al-Ittihad,Saudi Arabian Football Federation,True,wikipedia_2026
Brazil,Group C,18.0,MID,Danilo Santos,2001-04-29,25.0,4.0,2.0,Botafogo,Brazilian Football Confederation,True,wikipedia_2026
Brazil,Group C,19.0,FWD,Endrick,2006-07-21,19.0,17.0,4.0,Lyon,French Football Federation,True,wikipedia_2026
Brazil,Group C,20.0,MID,Lucas Paquetá,1997-08-27,28.0,63.0,13.0,Flamengo,Brazilian Football Confederation,True,wikipedia_2026
Brazil,Group C,21.0,FWD,Luiz Henrique,2001-01-02,25.0,15.0,2.0,Zenit Saint Petersburg,Russian Football Union,True,wikipedia_2026
Brazil,Group C,22.0,FWD,Gabriel Martinelli,2001-06-18,24.0,23.0,4.0,Arsenal,The Football Association,True,wikipedia_2026
Brazil,Group C,23.0,GK,Ederson Moraes,1993-08-17,32.0,32.0,0.0,Fenerbahçe,Turkish Football Federation,True,wikipedia_2026
Brazil,Group C,24.0,DEF,Roger Ibañez,1998-11-23,27.0,7.0,0.0,Al-Ahli,Saudi Arabian Football Federation,True,wikipedia_2026
Brazil,Group C,25.0,FWD,Igor Thiago,2001-06-26,24.0,4.0,2.0,Brentford,The Football Association,True,wikipedia_2026
Brazil,Group C,26.0,FWD,Rayan,2006-08-03,19.0,2.0,1.0,Bournemouth,The Football Association,True,wikipedia_2026
Haiti,Group C,1.0,GK,Johny Placide ( captain ),1988-01-29,38.0,81.0,0.0,Bastia,French Football Federation,True,wikipedia_2026
Haiti,Group C,2.0,DEF,Carlens Arcus,1996-06-28,29.0,53.0,1.0,Angers,French Football Federation,True,wikipedia_2026
Haiti,Group C,3.0,DEF,Keeto Thermoncy,2006-03-29,20.0,1.0,0.0,Young Boys,Swiss Football Association,True,wikipedia_2026
Haiti,Group C,4.0,DEF,Ricardo Adé,1990-05-21,36.0,59.0,2.0,LDU Quito,Ecuadorian Football Federation,True,wikipedia_2026
Haiti,Group C,5.0,DEF,Hannes Delcroix,1999-02-28,27.0,7.0,0.0,Lugano,Swiss Football Association,True,wikipedia_2026
Haiti,Group C,6.0,MID,Carl Sainté,2002-08-09,23.0,26.0,0.0,El Paso Locomotive FC,United States Soccer Federation,True,wikipedia_2026
Haiti,Group C,7.0,FWD,Derrick Etienne Jr.,1996-11-25,29.0,48.0,8.0,Toronto FC,Canadian Soccer Association,True,wikipedia_2026
Haiti,Group C,8.0,DEF,Martin Expérience,1999-03-09,27.0,21.0,0.0,Nancy,French Football Federation,True,wikipedia_2026
Haiti,Group C,9.0,FWD,Duckens Nazon,1994-04-07,32.0,78.0,44.0,Esteghlal,Football Federation Islamic Republic of Iran,True,wikipedia_2026
Haiti,Group C,10.0,MID,Jean-Ricner Bellegarde,1998-06-27,27.0,10.0,0.0,Wolverhampton Wanderers,The Football Association,True,wikipedia_2026
Haiti,Group C,11.0,FWD,Louicius Deedson,2001-02-11,25.0,32.0,10.0,FC Dallas,United States Soccer Federation,True,wikipedia_2026
Haiti,Group C,12.0,GK,Alexandre Pierre,2001-02-25,25.0,15.0,0.0,Sochaux,French Football Federation,True,wikipedia_2026
Haiti,Group C,13.0,DEF,Duke Lacroix,1993-10-14,32.0,16.0,3.0,Colorado Springs Switchbacks FC,United States Soccer Federation,True,wikipedia_2026
Haiti,Group C,14.0,MID,Leverton Pierre,1998-03-09,28.0,33.0,0.0,Vizela,Portuguese Football Federation,True,wikipedia_2026
Haiti,Group C,15.0,FWD,Ruben Providence,2001-07-07,24.0,15.0,3.0,Almere City,Royal Dutch Football Association,True,wikipedia_2026
Haiti,Group C,16.0,FWD,Lenny Joseph,2000-10-12,25.0,2.0,1.0,Ferencváros,Hungarian Football Federation,True,wikipedia_2026
Haiti,Group C,17.0,MID,Danley Jean Jacques,2000-05-20,26.0,30.0,6.0,Philadelphia Union,United States Soccer Federation,True,wikipedia_2026
Haiti,Group C,18.0,FWD,Wilson Isidor,2000-08-27,25.0,4.0,2.0,Sunderland,The Football Association,True,wikipedia_2026
Haiti,Group C,19.0,FWD,Yassin Fortuné,1999-01-30,27.0,4.0,0.0,Vizela,Portuguese Football Federation,True,wikipedia_2026
Haiti,Group C,20.0,FWD,Frantzdy Pierrot,1995-03-29,31.0,51.0,34.0,Çaykur Rizespor,Turkish Football Federation,True,wikipedia_2026
Haiti,Group C,21.0,FWD,Josué Casimir,2001-09-24,24.0,7.0,0.0,Auxerre,French Football Federation,True,wikipedia_2026
Haiti,Group C,22.0,DEF,Jean-Kévin Duverne,1997-07-12,28.0,17.0,1.0,Gent,Royal Belgian Football Association,True,wikipedia_2026
Haiti,Group C,23.0,GK,Josué Duverger,2000-04-27,26.0,6.0,0.0,Cosmos Koblenz,German Football Association,True,wikipedia_2026
Haiti,Group C,24.0,DEF,Wilguens Paugain,2001-08-24,24.0,8.0,0.0,Zulte Waregem,Royal Belgian Football Association,True,wikipedia_2026
Haiti,Group C,25.0,MID,Dominique Simon,2000-07-29,25.0,2.0,0.0,Tatran Prešov,Slovak Football Association,True,wikipedia_2026
Haiti,Group C,26.0,MID,Woodensky Pierre,2004-12-30,21.0,1.0,0.0,Violette,Haitian Football Federation,True,wikipedia_2026
Morocco,Group C,1.0,GK,Yassine Bounou,1991-04-05,35.0,90.0,0.0,Al-Hilal,Saudi Arabian Football Federation,True,wikipedia_2026
Morocco,Group C,2.0,DEF,Achraf Hakimi ( captain ),1998-11-04,27.0,96.0,11.0,Paris Saint-Germain,French Football Federation,True,wikipedia_2026
Morocco,Group C,3.0,DEF,Noussair Mazraoui,1997-11-14,28.0,45.0,2.0,Manchester United,The Football Association,True,wikipedia_2026
Morocco,Group C,4.0,MID,Sofyan Amrabat,1996-08-21,29.0,75.0,0.0,Real Betis,Royal Spanish Football Federation,True,wikipedia_2026
Morocco,Group C,5.0,DEF,Nayef Aguerd,1996-03-30,30.0,64.0,2.0,Marseille,French Football Federation,True,wikipedia_2026
Morocco,Group C,6.0,MID,Ayyoub Bouaddi,2007-10-02,18.0,4.0,0.0,Lille,French Football Federation,True,wikipedia_2026
Morocco,Group C,7.0,MID,Chemsdine Talbi,2005-05-09,21.0,5.0,0.0,Sunderland,The Football Association,True,wikipedia_2026
Morocco,Group C,8.0,MID,Azzedine Ounahi,2000-04-19,26.0,49.0,9.0,Girona,Royal Spanish Football Federation,True,wikipedia_2026
Morocco,Group C,9.0,FWD,Soufiane Rahimi,1996-06-02,30.0,37.0,12.0,Al Ain,United Arab Emirates Football Association,True,wikipedia_2026
Morocco,Group C,10.0,FWD,Brahim Díaz,1999-08-03,26.0,26.0,14.0,Real Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Morocco,Group C,11.0,MID,Ismael Saibari,2001-01-28,25.0,31.0,9.0,PSV Eindhoven,Royal Dutch Football Association,True,wikipedia_2026
Morocco,Group C,12.0,GK,Munir Mohamedi,1989-05-10,37.0,53.0,0.0,RS Berkane,Royal Moroccan Football Federation,True,wikipedia_2026
Morocco,Group C,13.0,DEF,Zakaria El Ouahdi,2001-12-31,24.0,3.0,0.0,Genk,Royal Belgian Football Association,True,wikipedia_2026
Morocco,Group C,14.0,DEF,Issa Diop,1997-01-09,29.0,4.0,0.0,Fulham,The Football Association,True,wikipedia_2026
Morocco,Group C,15.0,MID,Samir El Mourabet,2005-10-06,20.0,4.0,0.0,Strasbourg,French Football Federation,True,wikipedia_2026
Morocco,Group C,16.0,MID,Gessime Yassine,2005-11-22,20.0,5.0,0.0,Strasbourg,French Football Federation,True,wikipedia_2026
Morocco,Group C,17.0,FWD,Abde Ezzalzouli,2001-12-17,24.0,37.0,2.0,Real Betis,Royal Spanish Football Federation,True,wikipedia_2026
Morocco,Group C,18.0,DEF,Chadi Riad,2003-06-17,22.0,6.0,1.0,Crystal Palace,The Football Association,True,wikipedia_2026
Morocco,Group C,19.0,DEF,Youssef Belammari,1998-09-20,27.0,19.0,0.0,Al Ahly,Egyptian Football Association,True,wikipedia_2026
Morocco,Group C,20.0,FWD,Ayoub El Kaabi,1993-06-25,32.0,71.0,35.0,Olympiacos,Hellenic Football Federation,True,wikipedia_2026
Morocco,Group C,21.0,FWD,Ayoube Amaimouni,2004-11-30,21.0,2.0,0.0,Eintracht Frankfurt,German Football Association,True,wikipedia_2026
Morocco,Group C,22.0,GK,Ahmed Reda Tagnaouti,1996-04-05,30.0,3.0,0.0,AS FAR,Royal Moroccan Football Federation,True,wikipedia_2026
Morocco,Group C,23.0,MID,Bilal El Khannouss,2004-05-10,22.0,37.0,3.0,VfB Stuttgart,German Football Association,True,wikipedia_2026
Morocco,Group C,24.0,MID,Neil El Aynaoui,2001-07-02,24.0,16.0,2.0,Roma,Italian Football Federation,True,wikipedia_2026
Morocco,Group C,25.0,DEF,Redouane Halhal,2003-03-05,23.0,3.0,0.0,Mechelen,Royal Belgian Football Association,True,wikipedia_2026
Morocco,Group C,26.0,DEF,Anass Salah-Eddine,2002-01-18,24.0,9.0,0.0,PSV Eindhoven,Royal Dutch Football Association,True,wikipedia_2026
Scotland,Group C,1.0,GK,Angus Gunn,1996-01-22,30.0,22.0,0.0,Nottingham Forest,The Football Association,True,wikipedia_2026
Scotland,Group C,2.0,DEF,Aaron Hickey,2002-06-10,24.0,21.0,0.0,Brentford,The Football Association,True,wikipedia_2026
Scotland,Group C,3.0,DEF,Andy Robertson ( captain ),1994-03-11,32.0,94.0,4.0,Liverpool,The Football Association,True,wikipedia_2026
Scotland,Group C,4.0,MID,Scott McTominay,1996-12-08,29.0,70.0,15.0,Napoli,Italian Football Federation,True,wikipedia_2026
Scotland,Group C,5.0,DEF,Grant Hanley,1991-11-20,34.0,68.0,2.0,Hibernian,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,6.0,DEF,Kieran Tierney,1997-06-05,29.0,56.0,2.0,Celtic,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,7.0,MID,John McGinn,1994-10-18,31.0,86.0,20.0,Aston Villa,The Football Association,True,wikipedia_2026
Scotland,Group C,8.0,MID,Tyler Fletcher,2007-03-19,19.0,2.0,0.0,Manchester United,The Football Association,True,wikipedia_2026
Scotland,Group C,9.0,FWD,Lyndon Dykes,1995-10-07,30.0,51.0,10.0,Charlton Athletic,The Football Association,True,wikipedia_2026
Scotland,Group C,10.0,FWD,Ché Adams,1996-07-13,29.0,47.0,13.0,Torino,Italian Football Federation,True,wikipedia_2026
Scotland,Group C,11.0,MID,Ryan Christie,1995-02-22,31.0,68.0,10.0,Bournemouth,The Football Association,True,wikipedia_2026
Scotland,Group C,12.0,GK,Liam Kelly,1996-01-23,30.0,3.0,0.0,Rangers,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,13.0,DEF,Jack Hendry,1995-05-07,31.0,38.0,3.0,Al-Ettifaq,Saudi Arabian Football Federation,True,wikipedia_2026
Scotland,Group C,14.0,FWD,Ross Stewart,1996-07-11,29.0,3.0,0.0,Southampton,The Football Association,True,wikipedia_2026
Scotland,Group C,15.0,DEF,John Souttar,1996-09-25,29.0,24.0,2.0,Rangers,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,16.0,DEF,Dominic Hyam,1995-12-20,30.0,4.0,0.0,Wrexham,Football Association of Wales,True,wikipedia_2026
Scotland,Group C,17.0,FWD,Ben Gannon-Doak,2005-11-11,20.0,14.0,1.0,Bournemouth,The Football Association,True,wikipedia_2026
Scotland,Group C,18.0,FWD,George Hirst,1999-02-15,27.0,10.0,1.0,Ipswich Town,The Football Association,True,wikipedia_2026
Scotland,Group C,19.0,MID,Lewis Ferguson,1999-08-24,26.0,24.0,1.0,Bologna,Italian Football Federation,True,wikipedia_2026
Scotland,Group C,20.0,FWD,Lawrence Shankland,1995-08-10,30.0,20.0,7.0,Heart of Midlothian,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,21.0,GK,Craig Gordon,1982-12-31,43.0,84.0,0.0,Heart of Midlothian,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,22.0,DEF,Nathan Patterson,2001-10-16,24.0,26.0,1.0,Everton,The Football Association,True,wikipedia_2026
Scotland,Group C,23.0,MID,Kenny McLean,1992-01-08,34.0,58.0,3.0,Norwich City,The Football Association,True,wikipedia_2026
Scotland,Group C,24.0,DEF,Anthony Ralston,1998-11-16,27.0,27.0,1.0,Celtic,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,25.0,FWD,Findlay Curtis,2006-06-09,20.0,3.0,1.0,Kilmarnock,Scottish Football Association,True,wikipedia_2026
Scotland,Group C,26.0,DEF,Scott McKenna,1996-11-12,29.0,50.0,1.0,Dinamo Zagreb,Croatian Football Federation,True,wikipedia_2026
Australia,Group D,1.0,GK,Mathew Ryan ( captain ),1992-04-08,34.0,104.0,0.0,Levante,Royal Spanish Football Federation,True,wikipedia_2026
Australia,Group D,2.0,DEF,Miloš Degenek,1994-04-28,32.0,57.0,1.0,APOEL,Cyprus Football Association,True,wikipedia_2026
Australia,Group D,3.0,DEF,Alessandro Circati,2003-10-10,22.0,13.0,1.0,Parma,Italian Football Federation,True,wikipedia_2026
Australia,Group D,4.0,DEF,Jacob Italiano,2001-07-30,24.0,5.0,0.0,Grazer AK,Austrian Football Association,True,wikipedia_2026
Australia,Group D,5.0,DEF,Jordan Bos,2002-10-29,23.0,27.0,4.0,Feyenoord,Royal Dutch Football Association,True,wikipedia_2026
Australia,Group D,6.0,DEF,Jason Geria,1993-05-10,33.0,14.0,0.0,Albirex Niigata,Japan Football Association,True,wikipedia_2026
Australia,Group D,7.0,FWD,Mathew Leckie,1991-02-04,35.0,80.0,14.0,Melbourne City,Football Australia,True,wikipedia_2026
Australia,Group D,8.0,MID,Connor Metcalfe,1999-11-05,26.0,36.0,1.0,FC St. Pauli,German Football Association,True,wikipedia_2026
Australia,Group D,9.0,FWD,Mohamed Touré,2004-03-26,22.0,10.0,2.0,Norwich City,The Football Association,True,wikipedia_2026
Australia,Group D,10.0,FWD,Ajdin Hrustic,1996-07-05,29.0,37.0,4.0,Heracles Almelo,Royal Dutch Football Association,True,wikipedia_2026
Australia,Group D,11.0,FWD,Awer Mabil,1995-09-15,30.0,38.0,10.0,Castellón,Royal Spanish Football Federation,True,wikipedia_2026
Australia,Group D,12.0,GK,Paul Izzo,1995-01-06,31.0,4.0,0.0,Randers,Danish Football Association,True,wikipedia_2026
Australia,Group D,13.0,MID,Aiden O'Neill,1998-07-04,27.0,31.0,0.0,New York City FC,United States Soccer Federation,True,wikipedia_2026
Australia,Group D,14.0,MID,Cammy Devlin,1998-06-07,28.0,5.0,0.0,Heart of Midlothian,Scottish Football Association,True,wikipedia_2026
Australia,Group D,15.0,DEF,Kai Trewin,2001-05-18,25.0,6.0,0.0,New York City FC,United States Soccer Federation,True,wikipedia_2026
Australia,Group D,16.0,DEF,Aziz Behich,1990-12-16,35.0,84.0,3.0,Melbourne City,Football Australia,True,wikipedia_2026
Australia,Group D,17.0,FWD,Nestory Irankunda,2006-02-09,20.0,15.0,5.0,Watford,The Football Association,True,wikipedia_2026
Australia,Group D,18.0,GK,Patrick Beach,2003-08-06,22.0,2.0,0.0,Melbourne City,Football Australia,True,wikipedia_2026
Australia,Group D,19.0,DEF,Harry Souttar,1998-10-22,27.0,38.0,11.0,Leicester City,The Football Association,True,wikipedia_2026
Australia,Group D,20.0,FWD,Cristian Volpato,2003-11-15,22.0,1.0,0.0,Sassuolo,Italian Football Federation,True,wikipedia_2026
Australia,Group D,21.0,DEF,Cameron Burgess,1995-10-21,30.0,27.0,0.0,Swansea City,Football Association of Wales,True,wikipedia_2026
Australia,Group D,22.0,MID,Jackson Irvine,1993-03-07,33.0,82.0,14.0,FC St. Pauli,German Football Association,True,wikipedia_2026
Australia,Group D,23.0,FWD,Nishan Velupillay,2001-05-07,25.0,7.0,3.0,Melbourne Victory,Football Australia,True,wikipedia_2026
Australia,Group D,24.0,MID,Paul Okon-Engstler,2005-01-24,21.0,6.0,0.0,Sydney FC,Football Australia,True,wikipedia_2026
Australia,Group D,25.0,DEF,Lucas Herrington,2007-09-05,18.0,4.0,0.0,Colorado Rapids,United States Soccer Federation,True,wikipedia_2026
Australia,Group D,26.0,FWD,Tete Yengi,2000-11-28,25.0,1.0,1.0,Machida Zelvia,Japan Football Association,True,wikipedia_2026
Paraguay,Group D,1.0,GK,Gatito Fernández,1988-03-29,38.0,31.0,0.0,Cerro Porteño,Paraguayan Football Association,True,wikipedia_2026
Paraguay,Group D,2.0,DEF,Gustavo Velázquez,1991-04-17,35.0,13.0,1.0,Cerro Porteño,Paraguayan Football Association,True,wikipedia_2026
Paraguay,Group D,3.0,DEF,Omar Alderete,1996-12-26,29.0,36.0,3.0,Sunderland,The Football Association,True,wikipedia_2026
Paraguay,Group D,4.0,DEF,Juan José Cáceres,2000-06-01,26.0,17.0,0.0,Dynamo Moscow,Russian Football Union,True,wikipedia_2026
Paraguay,Group D,5.0,DEF,Fabián Balbuena,1991-08-23,34.0,48.0,2.0,Grêmio,Brazilian Football Confederation,True,wikipedia_2026
Paraguay,Group D,6.0,DEF,Júnior Alonso,1993-02-09,33.0,71.0,3.0,Atlético Mineiro,Brazilian Football Confederation,True,wikipedia_2026
Paraguay,Group D,7.0,MID,Ramón Sosa,1999-08-31,26.0,29.0,1.0,Palmeiras,Brazilian Football Confederation,True,wikipedia_2026
Paraguay,Group D,8.0,MID,Diego Gómez,2003-03-27,23.0,24.0,3.0,Brighton & Hove Albion,The Football Association,True,wikipedia_2026
Paraguay,Group D,9.0,FWD,Antonio Sanabria,1996-03-04,30.0,48.0,7.0,Cremonese,Italian Football Federation,True,wikipedia_2026
Paraguay,Group D,10.0,MID,Miguel Almirón,1994-02-10,32.0,76.0,10.0,Atlanta United FC,United States Soccer Federation,True,wikipedia_2026
Paraguay,Group D,11.0,MID,Maurício,2001-06-22,24.0,3.0,0.0,Palmeiras,Brazilian Football Confederation,True,wikipedia_2026
Paraguay,Group D,12.0,GK,Orlando Gill,2000-06-11,26.0,6.0,0.0,San Lorenzo,Argentine Football Association,True,wikipedia_2026
Paraguay,Group D,13.0,DEF,José Canale,1996-07-20,29.0,2.0,0.0,Lanús,Argentine Football Association,True,wikipedia_2026
Paraguay,Group D,14.0,MID,Andrés Cubas,1996-05-11,30.0,33.0,0.0,Vancouver Whitecaps FC,Canadian Soccer Association,True,wikipedia_2026
Paraguay,Group D,15.0,DEF,Gustavo Gómez ( captain ),1993-05-06,33.0,89.0,4.0,Palmeiras,Brazilian Football Confederation,True,wikipedia_2026
Paraguay,Group D,16.0,MID,Damián Bobadilla,2001-07-11,24.0,19.0,1.0,São Paulo,Brazilian Football Confederation,True,wikipedia_2026
Paraguay,Group D,17.0,FWD,Kaku,1995-01-11,31.0,33.0,6.0,Al Ain,United Arab Emirates Football Association,True,wikipedia_2026
Paraguay,Group D,18.0,FWD,Álex Arce,1995-06-16,30.0,15.0,1.0,Independiente Rivadavia,Argentine Football Association,True,wikipedia_2026
Paraguay,Group D,19.0,FWD,Julio Enciso,2004-01-23,22.0,32.0,4.0,Strasbourg,French Football Federation,True,wikipedia_2026
Paraguay,Group D,20.0,MID,Braian Ojeda,2000-06-27,25.0,17.0,0.0,Orlando City SC,United States Soccer Federation,True,wikipedia_2026
Paraguay,Group D,21.0,FWD,Gabriel Ávalos,1990-10-12,35.0,23.0,2.0,Independiente,Argentine Football Association,True,wikipedia_2026
Paraguay,Group D,22.0,GK,Gastón Olveira,1993-04-21,33.0,1.0,0.0,Olimpia,Paraguayan Football Association,True,wikipedia_2026
Paraguay,Group D,23.0,MID,Matías Galarza,2002-02-11,24.0,15.0,3.0,Atlanta United FC,United States Soccer Federation,True,wikipedia_2026
Paraguay,Group D,24.0,MID,Gustavo Caballero,2001-09-21,24.0,2.0,1.0,Portsmouth,The Football Association,True,wikipedia_2026
Paraguay,Group D,25.0,FWD,Isidro Pitta,1999-08-14,26.0,5.0,0.0,Red Bull Bragantino,Brazilian Football Confederation,True,wikipedia_2026
Paraguay,Group D,26.0,DEF,Alexandro Maidana,2005-07-26,20.0,2.0,1.0,Talleres,Argentine Football Association,True,wikipedia_2026
Turkey,Group D,1.0,GK,Mert Günok,1989-03-01,37.0,37.0,0.0,Fenerbahçe,Turkish Football Federation,True,wikipedia_2026
Turkey,Group D,2.0,DEF,Zeki Çelik,1997-02-17,29.0,61.0,3.0,Roma,Italian Football Federation,True,wikipedia_2026
Turkey,Group D,3.0,DEF,Merih Demiral,1998-03-05,28.0,62.0,6.0,Al-Ahli,Saudi Arabian Football Federation,True,wikipedia_2026
Turkey,Group D,4.0,DEF,Çağlar Söyüncü,1996-05-23,30.0,60.0,2.0,Fenerbahçe,Turkish Football Federation,True,wikipedia_2026
Turkey,Group D,5.0,MID,Salih Özcan,1998-01-11,28.0,30.0,1.0,Borussia Dortmund,German Football Association,True,wikipedia_2026
Turkey,Group D,6.0,MID,Orkun Kökçü,2000-12-29,25.0,50.0,4.0,Beşiktaş,Turkish Football Federation,True,wikipedia_2026
Turkey,Group D,7.0,FWD,Kerem Aktürkoğlu,1998-10-21,27.0,52.0,15.0,Fenerbahçe,Turkish Football Federation,True,wikipedia_2026
Turkey,Group D,8.0,FWD,Arda Güler,2005-02-25,21.0,29.0,6.0,Real Madrid,Royal Spanish Football Federation,True,wikipedia_2026
Turkey,Group D,9.0,FWD,Deniz Gül,2004-07-02,21.0,8.0,2.0,Porto,Portuguese Football Federation,True,wikipedia_2026
Turkey,Group D,10.0,MID,Hakan Çalhanoğlu ( captain ),1994-02-08,32.0,105.0,22.0,Inter Milan,Italian Football Federation,True,wikipedia_2026
Turkey,Group D,11.0,FWD,Kenan Yıldız,2005-05-04,21.0,28.0,5.0,Juventus,Italian Football Federation,True,wikipedia_2026
Turkey,Group D,12.0,GK,Altay Bayındır,1998-04-14,28.0,12.0,0.0,Manchester United,The Football Association,True,wikipedia_2026
Turkey,Group D,13.0,DEF,Eren Elmalı,2000-07-07,25.0,23.0,0.0,Galatasaray,Turkish Football Federation,True,wikipedia_2026
Turkey,Group D,14.0,DEF,Abdülkerim Bardakcı,1994-09-07,31.0,27.0,2.0,Galatasaray,Turkish Football Federation,True,wikipedia_2026
Turkey,Group D,15.0,DEF,Ozan Kabak,2000-03-25,26.0,30.0,2.0,TSG Hoffenheim,German Football Association,True,wikipedia_2026
